Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Apr 4, 2019",Anonymous Interview Candidate,Engineering Specialist Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at FedEx in February 2019.,Application,Give a time that you disagreed with a teammate. How was the situation handled? Â  Answer Question
"Apr 4, 2019",Anonymous Interview Candidate in Lisbon (Portugal),Strategic Account Manager Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took 5 days. I interviewed at FedEx (Lisbon (Portugal)).,Application,My background Â  1 Answer
"Apr 1, 2019","Anonymous Employee in Memphis, TN",Senior Marketing Analyst Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 4 weeks. I interviewed at FedEx (Memphis, TN) in January 2015.",Application,"Fit, situational questions (tell me about a time..) Â  Answer Question"
"Mar 26, 2019","Anonymous Employee in Anchorage, AK",Reload Worker Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at FedEx (Anchorage, AK) in August 2015.",Application,Where do you see yourself in a year? Â  1 Answer
"Mar 19, 2019","Anonymous Interview Candidate in Pitsburg, OH",Industrial Engineer Coop Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 2 days. I interviewed at FedEx (Pitsburg, OH) in March 2018.",Application,Describe a situation where you had a disagreement with your supervisor. Â  Answer Question
"Mar 11, 2019",Anonymous Employee,Business Sales Inside Account Executive Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at FedEx.,Application,What was a time where you faced push-back from a customer but were able to make a sale? What did you do? Â  Answer Question
"Mar 9, 2019","Anonymous Employee in Washington, DC",Part Time Courier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Washington, DC) in March 2019.",Application,are you on time for work Â  Answer Question
"Mar 5, 2019","Anonymous Employee in Sun Valley, CA",Route Delivery Driver Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied in-person. The process took a week. I interviewed at FedEx (Sun Valley, CA) in October 2017.",Application,Are you a safe driver ? Â  1 Answer
"Feb 27, 2019","Anonymous Employee in Los Angeles, CA",Lead Consultant Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at FedEx (Los Angeles, CA) in September 2015.",Application,Why do you want to work here Â  1 Answer
"Feb 27, 2019","Anonymous Employee in Ronkonkoma, NY",Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at FedEx (Ronkonkoma, NY).",Application,Can I be here at 3am. In the morning? Â  2 Answers
"Feb 23, 2019",Anonymous Interview Candidate,Marketing Specialist Interview,No Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at FedEx.,Application,Self introduction Â  Answer Question
"Feb 21, 2019",Anonymous Interview Candidate,Senior Revenue Science Analyst Interview,No Offer,Neutral Experience,Difficult Interview,I applied online. I interviewed at FedEx.,Application,"1. Probability questions (be thorough with all types of probability questions - Coins, dices, combinations)
2. SQL questions - Joins, Union
3. Data Science and stats questions - predictive modelling, overfitting, area under ROC curve, F1 stats, ensemble Â  Answer Question"
"Feb 20, 2019","Anonymous Interview Candidate in Mechanicsville, VA",Manager Administrative Assistant Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at FedEx (Mechanicsville, VA) in February 2019.",Application,Tell me about a time you went above and beyond Â  Answer Question
"Feb 20, 2019",Anonymous Employee,Package Handler Interview,Accepted Offer,Neutral Experience,Easy Interview,"Very simple, Very quick. Basic questions making sure that you are a reliable person and will come into work on time and when scheduled. Lasted roughly 15 minutes. You cannot really mess this up.",Application,What shift would you like. Day or Night. Night hours paid like 50 cents more than the day hours. Â  1 Answer
"Feb 19, 2019",Anonymous Employee,Program Management Advisor Interview,Accepted Offer,Positive Experience,Average Interview,I applied through a recruiter. I interviewed at FedEx.,Application,"Tell me about a time you had to deal with a change you didn't necessarily agree with.
Follow up question - what was the situation, what did you do, what happened. Â  Answer Question"
"Feb 19, 2019",Anonymous Employee,Systems Analyst Interview,Accepted Offer,Positive Experience,,Pretty cool and interesting. Flexible way of knowing someone. It was great. Work related questions. Background and interests were asked. Friendly way of knowing someone no pressures. I was amazed by their cultural diversity,Application,Why did u take a break Â  Answer Question
"Feb 15, 2019","Anonymous Interview Candidate in New York, NY",Sales Coordinator Interview,Declined Offer,Negative Experience,Difficult Interview,"I applied through an employee referral. I interviewed at FedEx (New York, NY) in January 2019.",Application,They asked me about previous work Â  Answer Question
"Feb 14, 2019",Anonymous Employee,Financial Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3+ months. I interviewed at FedEx in March 2018.,Application,What kind of internship are you looking for? Â  Answer Question
"Feb 14, 2019","Anonymous Interview Candidate in Pittsburgh, PA",Software Developer Interview,No Offer,Neutral Experience,,"I applied online. The process took 4+ months. I interviewed at FedEx (Pittsburgh, PA) in October 2018.",Application,Did you ever find the root cause of a problem? Â  Answer Question
"Feb 12, 2019","Anonymous Employee in Memphis, TN",Inter Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took a week. I interviewed at FedEx (Memphis, TN) in January 2019.",Application,How do you handle pressure Â  Answer Question
"Feb 9, 2019","Anonymous Interview Candidate in Memphis, TN",Analyst Interview,No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at FedEx (Memphis, TN) in August 2018.",Application,Tell me about this experience. Â  Answer Question
"Feb 6, 2019",Anonymous Employee,Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at FedEx in May 2017.,Application,Previous employment history Â  Answer Question
"Jan 31, 2019",Anonymous Employee in Kuala Lumpur (Malaysia),Senior Revenue Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3 weeks. I interviewed at FedEx (Kuala Lumpur (Malaysia)).,Application,"Do you have experience working in this position?
Describe a project that you have recently closed and describe the challenges that was faced.
Impact of US-China trade war on logistics
How the trade war's impact can be used as an opportunity? Â  Answer Question"
"Jan 31, 2019","Anonymous Interview Candidate in Memphis, TN",QA Analyst Interview,Declined Offer,Positive Experience,,"I applied online. I interviewed at FedEx (Memphis, TN) in January 2016.",Application,Name a time you went above and beyond the call of duty Â  Answer Question
"Jan 28, 2019",Anonymous Employee,Handler Interview,Accepted Offer,Neutral Experience,Average Interview,I applied through an employee referral. The process took 2 weeks. I interviewed at FedEx.,Application,Work in bad weather? Â  Answer Question
"Jan 24, 2019",Anonymous Employee,Centralized Dispatcher Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at FedEx in January 2019.,Application,All Behavioral type questions. Whenever they ask a question be sure to give real life examples. In their exact words âWe want to hear a story!â Â  Answer Question
"Jan 21, 2019","Anonymous Employee in Memphis, TN",Operations Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at FedEx (Memphis, TN) in December 2018.",Application,"STAR method behavioral questions on team experience, managing conflict, change management and innovation/initiative Â  Answer Question"
"Jan 12, 2019","Anonymous Employee in Memphis, TN",Solutions Analyst Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at FedEx (Memphis, TN) in November 2018.",Application,Specifically walk me through a project that you have worked upon? Â  1 Answer
"Jan 12, 2019",Anonymous Interview Candidate,Account Manager Interview,No Offer,Positive Experience,Easy Interview,I applied through a recruiter. I interviewed at FedEx.,Application,How would you handle an objection from a customer and how did you close a sale when a customer has an objection. Â  Answer Question
"Jan 10, 2019","Anonymous Interview Candidate in Mississauga, ON (Canada)",Fed Ex Ground Package Handler Interview,Declined Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at FedEx (Mississauga, ON (Canada)) in January 2015.",Application,"- Are you able to work between the hours of 4:00 am and 9:00 am?
- Are you able to sort parcels according numbers and letters? Are you will to do an aptitude and proficiency test?
- Are you bondable?
- We require your consent to perform a criminal record check. Are you willing to do this? Â  Answer Question"
"Jan 7, 2019",Anonymous Employee,IT Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4+ weeks. I interviewed at FedEx in February 2018.,Application,Basically everything on resume Â  1 Answer
"Dec 9, 2018",Anonymous Employee,SSA Interview,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. The process took 1 day. I interviewed at FedEx.,Application,question-based on resume Â  Answer Question
"Dec 6, 2018","Anonymous Employee in Ottumwa, IA",Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Ottumwa, IA) in December 2018.",Application,If I would require any reasknable accommodations to perform the job. Â  1 Answer
"Dec 5, 2018",Anonymous Interview Candidate in Dhaka (Bangladesh),Management Trainee Courier Delivery Interview,No Offer,Neutral Experience,Average Interview,I applied through other source. The process took 1 day. I interviewed at FedEx (Dhaka (Bangladesh)) in November 2018.,Application,"Some questions were-
1. Tell me about yourself?
2. Tell me something about you that is not in your CV
3.Why grades are poor? Â  Answer Question"
"Dec 2, 2018",Anonymous Interview Candidate,Marketing Specialist Interview,No Offer,Neutral Experience,Difficult Interview,Detailed and difficult interview process with two case studies and a lot of behavioral questions. The process took about a month and they made sure to give me the case studies no more than a couple of days prior to the interview to add pressure.,Interview,Case study on product innovation Â  Answer Question
"Dec 1, 2018","Anonymous Employee in Spartanburg, SC",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Spartanburg, SC) in November 2018.",Interview,"Can you stand, bend & lift up to 70lbs?
How do you handle conflict
Do you have an disabilities Â  Answer Question"
"Nov 24, 2018","Anonymous Interview Candidate in Ocala, FL",Seasonal Delivery Driver Interview,No Offer,Positive Experience,Average Interview,"I applied through a staffing agency. I interviewed at FedEx (Ocala, FL) in November 2018.",Interview,Make sure that you have no criminal background or you waste their time Â  1 Answer
"Nov 21, 2018",Anonymous Employee,Marketing Manager Interview,Accepted Offer,Positive Experience,Easy Interview,"It was very systematic and easy to answer the questions. The questions asked were simple and straight forward. The panel was also very easy going , making the interview go by really fast.",Interview,What is your weakness Â  Answer Question
"Nov 21, 2018",Anonymous Interview Candidate,Part Time Package Handler Interview,Declined Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at FedEx.,Interview,"Can you tolerate the schedule and physical work
And how you solve work disagreement at work Â  Answer Question"
"Nov 20, 2018","Anonymous Interview Candidate in Memphis, TN",Financial Analyst Interview,Declined Offer,Neutral Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at FedEx (Memphis, TN) in October 2018.",Interview,Tell me about a time you used a large dataset. 1.) How large was the dataset? 2.) How did you retrieve the appropriate subsection of data from it? 3.) How did you go about analyzing the data and finding the key information? 4.) What did you do with that info? 5.) What tools did you use to show the information to others? Â  1 Answer
"Nov 13, 2018","Anonymous Employee in Dallas, TX",Parcel Assistant Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Dallas, TX) in September 2015.",Interview,"basic questions about how i would handle certain scenarios and the usual ""tell me about yourself"" Â  Answer Question"
"Nov 11, 2018","Anonymous Employee in Collierville, TN",Associate Project Management Analyst Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 8 weeks. I interviewed at FedEx (Collierville, TN) in October 2018.",Interview,Tell me a time you failed a project. Tell me a time where you could have communicated better during a project. Tell me a time where you had to put the customer's needs over operational needs; how did you balance that? Tell me a time where you didn't have time to appropriately plan a project. Tell me a time you had to go outside your comfort zone to make aâ¦Â  project successful. (All questions were that type of questioning. They expect a STAR answer.) Â  Answer QuestionShow More
"Nov 5, 2018",Anonymous Employee,Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at FedEx.,Interview,
"Nov 4, 2018","Anonymous Interview Candidate in Atlanta, GA",Driver Interview,Declined Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at FedEx (Atlanta, GA) in February 2017.",Interview,Previous employment Â  Answer Question
"Oct 30, 2018",Anonymous Employee,Swing Courier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at FedEx in April 2018.,Application,Most of the questions were about different situation s you have been in at previous jobs about your work experience . Â  Answer Question
"Oct 28, 2018","Anonymous Interview Candidate in Grand Rapids, MI",Account Manager Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at FedEx (Grand Rapids, MI) in October 2018.",Application,What will you miss about your current position? Â  Answer Question
"Oct 26, 2018",Anonymous Interview Candidate in Amsterdam (Netherlands),Project Manager Interview,No Offer,Negative Experience,Average Interview,I applied online. I interviewed at FedEx (Amsterdam (Netherlands)).,Application,Give an example of a case that you proposed two solutions to a problem. Which one was selected and why? Â  Answer Question
"Oct 20, 2018","Anonymous Employee in Breinigsville, PA",Part Time Package Handler Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at FedEx (Breinigsville, PA) in August 2018.",Application,What shift are you interested in? Â  Answer Question
"Oct 20, 2018",Anonymous Employee,Cross Dock Interview,Accepted Offer,Positive Experience,Easy Interview,Very quick and straight to the point. Got hired on the spot. Took a few weeks to finally start working there though. Training process is long and redundant. Very late hours,Application,Asked about availability Â  1 Answer
"Oct 9, 2018","Anonymous Employee in San Antonio, TX",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at FedEx (San Antonio, TX) in February 2017.",Application,Can you work other shifts if needed ? As this is a part time position and most team members have other full time jobs sometime freight delays can push 3- 4 hours over schedule Â  1 Answer
"Oct 9, 2018","Anonymous Employee in Ellenwood, GA",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at FedEx (Ellenwood, GA) in October 2018.",Application,Q: Have I ever had to deal with an unhappy customer and how did I deal with them? Â  Answer Question
"Sep 29, 2018","Anonymous Employee in Memphis, TN",Customer Service Representative Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at FedEx (Memphis, TN) in September 2018.",Application,Describe a time when you had to handle a situation alone and what were the result of your actions Â  Answer Question
"Sep 28, 2018","Anonymous Interview Candidate in Memphis, TN",Senior Financial Analyst Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at FedEx (Memphis, TN) in August 2018.",Application,Project mgmt? Â  2 Answers
"Sep 24, 2018","Anonymous Employee in Dallas, TX",Retail Customer Service Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Dallas, TX).",Application,Why do you want to work for fedex Â  Answer Question
"Sep 21, 2018","Anonymous Employee in Dallas, TX",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I interviewed at FedEx (Dallas, TX) in March 2017.",Application,When have you shown extraordinary leadership? Â  Answer Question
"Sep 19, 2018","Anonymous Employee in Manassas, VA",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through an employee referral. The process took a week. I interviewed at FedEx (Manassas, VA) in April 2018.",Application,Tell me about yourself. Â  Answer Question
"Sep 18, 2018","Anonymous Employee in Memphis, TN",Material Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 1 day. I interviewed at FedEx (Memphis, TN) in June 2015.",Application,What shift can you work? Â  1 Answer
"Sep 16, 2018","Anonymous Employee in Sanford, FL",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Sanford, FL).",Application,What would you do if a customer complains about their item ? Â  Answer Question
"Sep 5, 2018","Anonymous Employee in New Orleans, LA",Material Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at FedEx (New Orleans, LA).",Application,Are you sure you want this job? Â  Answer Question
"Aug 31, 2018",Anonymous Employee,Assistant Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 3 weeks. I interviewed at FedEx.,Application,"give examples on handling issues with employees, coaching/training styles, how teams under you in the past performed to reach goals, etc. Â  Answer Question"
"Aug 31, 2018",Anonymous Employee,Information Security Interview,Accepted Offer,Positive Experience,Average Interview,I applied through an employee referral. The process took 2 weeks. I interviewed at FedEx.,Application,Mention one of your failures and how you recovered from it? Â  Answer Question
"Aug 18, 2018",Anonymous Employee,Operations Administrator Interview,Accepted Offer,Positive Experience,Average Interview,I applied in-person. The process took 2 weeks. I interviewed at FedEx.,Application,1 personnel question and 4 BAR questions Â  1 Answer
"Aug 13, 2018","Anonymous Interview Candidate in Portland, OR",Package Handler Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at FedEx (Portland, OR) in June 2017.",Application,Can you buy your own Steel Toed Shoes for the first 6 months? Â  1 Answer
"Aug 9, 2018","Anonymous Employee in Pearl, MS",Delivery Driver Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Pearl, MS) in July 2018.",Application,How would you handle an irate customer Â  1 Answer
"Aug 8, 2018","Anonymous Employee in Charlotte, NC",Customer Service Representative Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took a week. I interviewed at FedEx (Charlotte, NC) in March 2017.",Application,How my day was. Â  1 Answer
"Aug 8, 2018","Anonymous Employee in Albuquerque, NM",Courier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at FedEx (Albuquerque, NM) in September 2014.",Application,Why should we hire you for this position? Â  Answer Question
"Aug 7, 2018","Anonymous Employee in Toronto, ON (Canada)",Customer Service Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at FedEx (Toronto, ON (Canada)) in February 2017.",Application,How would you deal with a difficult client? Â  Answer Question
"Aug 7, 2018","Anonymous Interview Candidate in Memphis, TN",Ops Administrative Interview,No Offer,Positive Experience,Average Interview,"I applied in-person. I interviewed at FedEx (Memphis, TN) in August 2018.",Application,Why should we hire you for this position? Â  Answer Question
"Jul 31, 2018","Anonymous Employee in New York, NY",Dock Worker Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at FedEx (New York, NY) in January 2014.",Application,Do you have experience in freight? Â  1 Answer
"Jul 31, 2018",Anonymous Interview Candidate,Account Executive - Market Development Interview,No Offer,Negative Experience,Average Interview,I applied online. The process took 2+ months. I interviewed at FedEx in June 2018.,Application,Tell me about a specific time you won over business when you were not the lowest price. Â  Answer Question
"Jul 27, 2018","Anonymous Interview Candidate in Memphis, TN",Pricing Analyst Interview,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at FedEx (Memphis, TN) in June 2018.",Application,tell me about difficult situations how will you react Â  Answer Question
"Jul 27, 2018",Anonymous Employee,Package Handler Interview,Accepted Offer,Positive Experience,,The interview was very fast and very concerned with saftey and well being of the employee. The gentleman who interviewed me encourages my path to further my education to be a Paramedic.,Application,why do you want to work with FedEx? Â  Answer Question
"Jul 26, 2018","Anonymous Employee in Memphis, TN",Associate Business Planning Analyst Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. I interviewed at FedEx (Memphis, TN) in September 2017.",Application,A time where you went beyond and solved a problem in your previous work experience or any time in life I answered a scenario from my previous work experience where I have learnt to solve a problem seeing it on my own .There are the 5 main points they take the interview on Initiative Creativity Resourcefulness Analytical Thinking Determination Results-Oriented.The interview process was mostly behavioural questions not specifically related toâ¦Â  the course of study. Â  1 AnswerShow More
"Jul 25, 2018","Anonymous Interview Candidate in Ellenwood, GA",Operations Manager Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at FedEx (Ellenwood, GA) in July 2018.",Application,"Describe a job you had to do and you did not like. They ask the backstory, your actions, and the results. Â  Answer Question"
"Jul 24, 2018","Anonymous Interview Candidate in Cincinnati, OH",Senior Pricing Analyst Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. I interviewed at FedEx (Cincinnati, OH) in April 2018.",Application,Case study Â  Answer Question
"Jul 12, 2018","Anonymous Employee in Twi-gol, Hamgyong-bukto (North Korea)",Part Time Package Handler Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at FedEx (Twi-gol, Hamgyong-bukto (North Korea)) in March 2017.",Application,
"Jul 8, 2018","Anonymous Employee in Memphis, TN",Pricing Analyst Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at FedEx (Memphis, TN).",Application,Describe a challeging yet critical situation that you overcame in a short period of time. Â  Answer Question
"Jul 5, 2018",Anonymous Employee,PT Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4 days. I interviewed at FedEx in July 2018.,Application,Can you lift 50 pounds by yourself? Â  1 Answer
"Jun 25, 2018",Anonymous Interview Candidate,Part Time Package Handler Interview,Declined Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at FedEx.,Application,Can you pick up around 50lbs constantly? Â  Answer Question
"Jun 22, 2018","Anonymous Interview Candidate in Tempe, AZ",Pricing Analyst Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 1 day. I interviewed at FedEx (Tempe, AZ) in April 2018.",Application,"1. Have you done any financial analysis (Following questions: what's the assumption of the project? what's the result of the project?)

2. Have you done any decision without perfect information

3. How you describe the relationship between you and your supervisor

4. Have you initialized any analytics project because you see opportunity for the organization

5. Have done any task that satisfied multi-parties' business needs (Following questions : any risk involved in your decision)â¦Â  Â  Answer QuestionShow More"
"Jun 21, 2018","Anonymous Interview Candidate in Mississauga, ON (Canada)",Customer Service Representative Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at FedEx (Mississauga, ON (Canada)) in June 2018.",Application,"Behavioral interview* about 3-4 questions and you need to be specific.
1. tell us a time when you had to deal with an irate customer b/c of a company policy and how did you explain that policy to them and resolve the issue?
2. Tell us a time when you seen an employee do something wrong and how did you handle it?
3. How do you deal with an upset customer? Â  â¦Â  href=""/Interview/Behavioral-interview-about-3-4-questions-and-you-need-to-be-specific-1-tell-us-a-time-when-you-had-to-deal-with-an-irat-QTN_2686717.htm"" class=""questionResponse"">Answer QuestionShow More"
"Jun 20, 2018",Anonymous Interview Candidate,Senior Market Research Analyst Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at FedEx.,Application,What is my role in previous. company? Â  Answer Question
"Jun 14, 2018","Anonymous Interview Candidate in Gardena, CA",Import Coordinator Interview,Declined Offer,Negative Experience,,"I applied online. The process took 4+ weeks. I interviewed at FedEx (Gardena, CA) in May 2018.",Application,Tell me about your school? Â  Answer Question
"Jun 7, 2018","Anonymous Employee in Portland, OR",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Portland, OR) in October 2015.",Application,Why would you be good for this job Â  Answer Question
"Jun 1, 2018","Anonymous Interview Candidate in Pittsburgh, PA",Finance Co-Op Interview,No Offer,Positive Experience,Average Interview,"I applied online. I interviewed at FedEx (Pittsburgh, PA).",Application,Tell me a time when you had a challenge with you team; how you dealt with it. Â  Answer Question
"May 30, 2018","Anonymous Employee in Stamford, CT",Part Time Package Handler Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at FedEx (Stamford, CT) in May 2018.",Application,If you can do the job Â  1 Answer
"May 26, 2018",Anonymous Employee,Junior Software Developer Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4+ weeks. I interviewed at FedEx.,Application,Name a time when you did this/that type questions. Â  2 Answers
"May 21, 2018","Anonymous Interview Candidate in Plano, TX",Legal Specialist Interview,Declined Offer,Negative Experience,Difficult Interview,"I applied online. The process took 6 weeks. I interviewed at FedEx (Plano, TX) in January 2018.",Application,Why do you want to work for FedEx? Â  1 Answer
"May 16, 2018","Anonymous Interview Candidate in New York, NY",Part Time Package Handler Interview,Declined Offer,Neutral Experience,Easy Interview,"The process took 1+ week. I interviewed at FedEx (New York, NY).",Application,Do you accept this part time position for a minimum of 20 hours a week? Â  2 Answers
"May 16, 2018",Anonymous Employee,Hgv Driver Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at FedEx.,Application,When are you available? Â  1 Answer
"May 10, 2018","Anonymous Employee in Memphis, TN",Senior Customer Account Services Agent Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at FedEx (Memphis, TN) in June 2017.",Application,Describe a time you helped a customer solve a problem? what was your soultion? Â  Answer Question
"May 8, 2018",Anonymous Employee,Advisor Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at FedEx.,Application,
"May 4, 2018","Anonymous Interview Candidate in Bellevue, WA",Software Developer Interview,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at FedEx (Bellevue, WA) in April 2018.",Application,"Deployment Steps on Pivotal Cloud Foundry.
Data-binding and decorators.
Spring -boot advantages Â  Answer Question"
"Apr 30, 2018",Anonymous Interview Candidate,Internship Interview,No Offer,Neutral Experience,Average Interview,"The entire process took about 30 minutes or so. I interviewed years ago. asked to describe each project on the resume, describe the usage of each software that listed on resume.",Application,as described above Â  Answer Question
"Apr 30, 2018","Anonymous Employee in Colorado Springs, CO",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at FedEx (Colorado Springs, CO) in June 2017.",Application,"Are you capable of lifting 50 pounds almost constantly, and up to 150 pounds occasionally? Â  1 Answer"
"Apr 29, 2018","Anonymous Interview Candidate in Atlanta, GA",Assistant Manager Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 4 days. I interviewed at FedEx (Atlanta, GA) in March 2018.",Application,Tell me about your management experience? Why did you leave your previous employer? Â  Answer Question
"Apr 26, 2018",Anonymous Interview Candidate,Driver Interview,Declined Offer,Positive Experience,Easy Interview,I applied in-person. I interviewed at FedEx.,Application,Are you a people person Â  1 Answer
"Apr 25, 2018","Anonymous Employee in New York, NY",Package Handler Interview,Accepted Offer,Positive Experience,Easy Interview,The interview was very short and simple. I was asked how I would handle conciliar with a fellow employee and if I was willing to do the work. They talked about the job and scheduled me for an orientation the following day. However they have rescheduled that orientation but I hope to start soon,Application,How would you handle conflict in the work place ? Â  Answer Question
"Apr 25, 2018",Anonymous Employee,IT Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at FedEx in January 2017.,Application,Tell me a time you suggested a great idea and it worked out Â  Answer Question
"Apr 24, 2018",Anonymous Interview Candidate,Customer Assistant Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 4 weeks. I interviewed at FedEx.,Application,can you lift 45lbs? Â  Answer Question
"Apr 23, 2018","Anonymous Employee in Hayward, CA",Part Time Package Handler Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at FedEx (Hayward, CA) in April 2018.",Application,How do you handle conflict? Â  1 Answer
"Apr 23, 2018","Anonymous Employee in Irving, TX",IT Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took a week. I interviewed at FedEx (Irving, TX) in January 2018.",Application,Tell me about a situation when you wanted to implement something new your organization and what steps you took if any to do so. Â  Answer Question
"Apr 21, 2018","Anonymous Employee in Indianapolis, IN",Courier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at FedEx (Indianapolis, IN) in May 2014.",Application,How can you make this company better. Â  1 Answer
"Apr 20, 2018","Anonymous Interview Candidate in New York, NY",Sales Specialist Interview,No Offer,Neutral Experience,Average Interview,"The process took 7+ weeks. I interviewed at FedEx (New York, NY) in February 2018.",Application,Tell me what you know about Fedex Â  Answer Question
