Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Jan 27, 2020","Anonymous Employee in Charlotte, NC",Walmart Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Charlotte, NC) in October 2019.",Application,When can I start? Â  Answer Question
"Oct 2, 2019",Anonymous Interview Candidate,MBAHealth Interview,No Offer,Neutral Experience,Average Interview,"The interview was 1 hour long and had two senior managers interviewing together. After walking through my resume and background, they asked me to do a case very much like a traditional consulting interview case but related to their operations.",Application,Why Walmart? How do you align with the culture and values of Walmart? Â  Answer Question
"Oct 7, 2019","Anonymous Interview Candidate in New York, NY",Data Scientist Interview,Declined Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (New York, NY) in October 2019.",Application,Why are you interested in this company? Â  Answer Question
"Oct 20, 2019","Anonymous Interview Candidate in Highland, CA",Jewelry Sales Associate Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Highland, CA) in October 2019.",Application,How do you work under pressure? Â  Answer Question
"Oct 29, 2019","Anonymous Employee in West Jefferson, NC",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (West Jefferson, NC) in October 2019.",Application,Tell about a time you provided excellent customer service? Â  1 Answer
"Dec 30, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3 days. I interviewed at Walmart in October 2019.,Application,Tell me about a time you went out of your way to help others Â  Answer Question
"Feb 4, 2020","Anonymous Employee in Rosemead, CA",Cashier Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Rosemead, CA) in October 2019.",Application,Tell me about yourself and why walmart should hire you. Â  Answer Question
"Oct 25, 2019","Anonymous Employee in Sutherland, VA",Area Manager Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3+ weeks. I interviewed at Walmart (Sutherland, VA) in October 2019.",Application,Name a time when you had to give negative feedback. Â  Answer Question
"Oct 10, 2019","Anonymous Interview Candidate in Nashville, TN",Store Manager Interview,Declined Offer,Neutral Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Nashville, TN) in October 2019.",Application,Do you think managing multi-unit restaurants can translate into a retail environment? Â  Answer Question
"Oct 24, 2019","Anonymous Employee in Glen Burnie, MD",Front End Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 5 days. I interviewed at Walmart (Glen Burnie, MD) in October 2019.",Application,They had an assessment test to complete! Â  1 Answer
"Oct 28, 2019","Anonymous Employee in San Fernando, CA",CSM Interview,Accepted Offer,Positive Experience,Easy Interview,"I interviewed at Walmart (San Fernando, CA) in October 2019.",Application,How did you figure out a problem without going to management? Â  Answer Question
"Nov 25, 2019","Anonymous Employee in Worcester, MA",CSM Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Worcester, MA) in October 2019.",Application,Nothing difficult. Â  Answer Question
"Oct 24, 2019","Anonymous Employee in Fenton, MO",Personal Shopping Assistant Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at Walmart (Fenton, MO) in October 2019.",Application,Just if I wanted the job Â  1 Answer
"Oct 29, 2019","Anonymous Employee in Spring Hill, FL",Deli Clerk Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Spring Hill, FL) in October 2019.",Application,asked about scheduling Â  Answer Question
"Oct 31, 2019","Anonymous Employee in Harker Heights, TX",Supervisor Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Harker Heights, TX) in October 2019.",Application,How could I help boost the moral of the associates to achieve the set goals. Â  1 Answer
"Oct 28, 2019","Anonymous Employee in Hoboken, NJ",Senior Data Scientist Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Hoboken, NJ) in October 2019.",Application,"For technical interview's coding, implement common algorithms in ML such as K-means Â  Answer Question"
"Oct 31, 2019","Anonymous Interview Candidate in Fayetteville, AR",Software Engineer-II Interview,No Offer,Neutral Experience,Average Interview,"I applied through college or university. The process took 4+ weeks. I interviewed at Walmart (Fayetteville, AR) in October 2019.",Application,
"Oct 14, 2019","Anonymous Employee in Woodbury, MN",Customer Service Manager Supervisor Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Woodbury, MN) in October 2019.",Application,Name a time when you went above and beyond for a customer or co worker Â  Answer Question
"Mar 2, 2020","Anonymous Employee in Wiggins, MS",ECommerce Personal Shopper Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 days. I interviewed at Walmart (Wiggins, MS) in October 2019.",Application,What can you do to better the company? Â  Answer Question
"Sep 29, 2019",Anonymous Employee,Software Engineer Interview,Accepted Offer,Positive Experience,Average Interview,"Pretty straightforward, asked some basic algo questions. not as hard as FLAG ones
Then some basic BQ questions like why walmart, why leave your job, etc
Interviewers seem very friendly and hardworking, i recommend walmart for entry level or mid level software engineers",Application,implement some sort algorithm Â  Answer Question
"Sep 25, 2019",Anonymous Employee,Bakery Associate Interview,Accepted Offer,Positive Experience,Average Interview,It was a longer process than I imagined as there were 3 rounds of meeting people and managers before I was hired. They sat me down and asked me a ton of questions about my goals and prior job experiences.,Application,How did your previous jobs prepare you for the position your applying for? Â  Answer Question
"Sep 22, 2019",Anonymous Employee,Retail Sales Associate Interview,Accepted Offer,Negative Experience,Easy Interview,I applied in-person. The process took 1 day. I interviewed at Walmart.,Application,What is one time you went above and beyond to help a customer Â  Answer Question
"Sep 20, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at Walmart.,Application,How would you handle a angry customer. Â  1 Answer
"Sep 19, 2019","Anonymous Employee in Smyrna, DE",Order Filler Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Smyrna, DE).",Application,Only questions about needing accommodations for any part of the testing process Â  Answer Question
"Sep 18, 2019","Anonymous Employee in New York, NY",JOB FAIR Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 1 day. I interviewed at Walmart (New York, NY).",Application,Did you work somewhere else before? Â  Answer Question
"Sep 17, 2019","Anonymous Employee in Schertz, TX",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Schertz, TX).",Application,Where do you see yourself in 1 year from now? Â  1 Answer
"Sep 12, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Neutral Experience,Easy Interview,Easy interview process. Brief questions. If you get called in for an interview youâre pretty much hired. Donât stress over it. Youâll get the job as long as your schedule is opened.,Application,How is your schedule like? Â  Answer Question
"Sep 13, 2019",Anonymous Employee,Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at Walmart.,Application,How you provide excellent customer service Â  Answer Question
"Sep 9, 2019",Anonymous Employee,General Manager Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 4+ months. I interviewed at Walmart.,Application,Tell me about a time when you solve a complex problem Â  Answer Question
"Sep 7, 2019",Anonymous Employee,Cart Pusher Interview,Accepted Offer,Neutral Experience,,I applied in-person. I interviewed at Walmart.,Application,How are going to work for us Â  Answer Question
"Sep 7, 2019",Anonymous Employee,Overnight Stocker Interview,Accepted Offer,Negative Experience,Easy Interview,I applied in-person. The process took 3 days. I interviewed at Walmart.,Application,why do you want to work at walmart Â  1 Answer
"Oct 7, 2019","Anonymous Interview Candidate in Bloomington, IL",Staff Pharmacist Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Bloomington, IL) in September 2019.",Application,"1. Tell us about a time you enhanced customer service
2. Walk us through a time where you had to gather information/resources to reach an answer/conclusion
3. Tell us a goal you have implemented or plan to implement in pharmacy and how you'd work it into your daily work
4. Can't remember specifically, but they had asked about if a customer came up to your counter and said they received the wrong medication,â¦Â  how would you handle that? Â  Answer QuestionShow More"
"Sep 10, 2019","Anonymous Interview Candidate in Williamsburg, VA",Operations Manager Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 1+ week. I interviewed at Walmart (Williamsburg, VA) in September 2019.",Application,"Name a time you were presented conflicting information/guidance. What was the conclusion, how did you determine what information to use and how did you determine that was the correct information? Â  Answer Question"
"Sep 4, 2019","Anonymous Employee in Shrewsbury, PA",Inventory Control Specialist Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Shrewsbury, PA).",Application,Tell me about a time when you worked as a group to complete a task. Â  Answer Question
"Sep 4, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Time when I went above at work Â  Answer Question
"Sep 2, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at Walmart.,Application,why walmart Â  1 Answer
"Sep 2, 2019","Anonymous Interview Candidate in Reston, VA",Front End Developer Interview,No Offer,Neutral Experience,Difficult Interview,"I applied through a recruiter. The process took 4 weeks. I interviewed at Walmart (Reston, VA).",Application,Whiteboard a drone delivery program Â  Answer Question
"Sep 2, 2019","Anonymous Employee in Aurora, IL",Janitor Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Aurora, IL) in September 2019.",Application,Did you work this job before? Â  Answer Question
"Sep 22, 2019","Anonymous Interview Candidate in Boston, MA",Automotive Technician Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (Boston, MA) in September 2019.",Application,Why do you want to work for Walmart? Â  1 Answer
"Sep 3, 2019","Anonymous Employee in Texas City, TX",Assistant General Manager Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Texas City, TX) in September 2019.",Application,"This was an internet interview, no issues whatsoever, straightforward and i wish all interviews were this painless Â  1 Answer"
"Sep 20, 2019","Anonymous Interview Candidate in Crockett, TX",Front End Cashier Interview,Declined Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at Walmart (Crockett, TX) in September 2019.",Application,They ask me if I had any cashier experience? Â  Answer Question
"Oct 6, 2019",Anonymous Interview Candidate,Data Analyst Interview,No Offer,Negative Experience,Easy Interview,I applied through a recruiter. The process took 2 weeks. I interviewed at Walmart in September 2019.,Application,Why do you want to work for Walmart? Â  1 Answer
"Sep 25, 2019",Anonymous Interview Candidate,Sales Associate Interview,No Offer,Negative Experience,Average Interview,I applied online. The process took 1 day. I interviewed at Walmart in September 2019.,Application,"If a newer employee is working slower than you, do you tell your supervisor, help them learn how to work faster, or give them time to adjust to the new job? Â  Answer Question"
"Sep 6, 2019","Anonymous Employee in Plaistow, NH",AP Associate/Self Check Out Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Plaistow, NH) in September 2019.",Application,Are you over 18? Â  1 Answer
"Oct 2, 2019","Anonymous Employee in Clarksville, TN",Cart Pusher/Stock Associate Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 2+ months. I interviewed at Walmart (Clarksville, TN) in September 2019.",Application,what is one thing a customer noticed you for ? what is your schedule availability?do you have any trouble with the job description?what type of work experience do you have? are you willing to go through a background check? Â  1 Answer
"Oct 12, 2019",Anonymous Employee,Software Engineer Interview,Accepted Offer,Positive Experience,Average Interview,I applied through college or university. The process took 4 weeks. I interviewed at Walmart in September 2019.,Application,implement a reservation algorithm Â  Answer Question
"Dec 10, 2019","Anonymous Employee in Jefferson City, MO",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Jefferson City, MO) in September 2019.",Application,What is your availability? Â  Answer Question
"Jan 17, 2020","Anonymous Interview Candidate in Escondido, CA",Stocker Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Escondido, CA) in September 2019.",Application,describe your previous job. Â  Answer Question
"Feb 19, 2020","Anonymous Employee in Austin, TX",Stockman Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Austin, TX) in September 2019.",Application,What do you know about the company? Â  1 Answer
"Oct 17, 2019","Anonymous Interview Candidate in Atlanta, GA",Pharmacist Interview,No Offer,Neutral Experience,Average Interview,"I applied online. I interviewed at Walmart (Atlanta, GA) in September 2019.",Application,Tell me about your self Â  Answer Question
"Jan 28, 2020","Anonymous Employee in Colorado Springs, CO",Fresh Cap I Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Colorado Springs, CO) in September 2019.",Application,do you have any stocking experience? Â  Answer Question
"Aug 28, 2019",Anonymous Employee,Order Picker Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4 days. I interviewed at Walmart.,Application,Can you lift up to 75 pounds Â  1 Answer
"Aug 27, 2019","Anonymous Interview Candidate in Flint, MI",Cashier Interview,No Offer,Negative Experience,Difficult Interview,"I called and called until finally I was asked to come in for an interview. I came, let them know I was there, no one knew who was suppose to interview me. I kept being told hold on. I waited 30 minutes and left. This Walmart is unprofessional. They do have a high turnover. They need help and say their hiring but not hiring nor interviewing. They donât even know who suppose to do the interviews. Doesnât a designated person suppose to do that. Such disarray and unprofessionalism at this Walmart.",Application,
"Aug 27, 2019","Anonymous Employee in Saint Louis, MO",Fresh Food Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Saint Louis, MO).",Application,why do you want to work here? Â  Answer Question
"Aug 26, 2019","Anonymous Employee in Skokie, IL",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Skokie, IL).",Application,What is your greatest accomplishment Â  1 Answer
"Aug 26, 2019","Anonymous Employee in Cushing, OK",CAP II Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Cushing, OK).",Application,Have you ever done a job like this before Â  Answer Question
"Aug 19, 2019",Anonymous Employee,Customer Service Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 1 day. I interviewed at Walmart.,Application,what would you do in this situation Â  Answer Question
"Aug 16, 2019",Anonymous Interview Candidate,Assistant Manager Interview,No Offer,Positive Experience,Average Interview,Tough but fair they asked me a lot of questions. I met with several people. I think they were interviewing lots of candidates. In the end I did not get the job.,Interview,Where do you see yourself in 5 years Â  Answer Question
"Aug 15, 2019","Anonymous Interview Candidate in Lunenburg, MA",Assistant Manager Trainee Interview,No Offer,Neutral Experience,Difficult Interview,"I applied online. I interviewed at Walmart (Lunenburg, MA).",Interview,"""name an instance when you were required to execute judgement in a situation based on information. In hindsight, what would have you done differently, should that situation arise in the future?"" Â  1 Answer"
"Aug 13, 2019","Anonymous Employee in Lompoc, CA",Pharmacy Technician Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied in-person. The process took a week. I interviewed at Walmart (Lompoc, CA).",Interview,"random scenarios, work experience, the usual Â  Answer Question"
"Aug 13, 2019",Anonymous Employee,Pharmacy Technician Interview,Accepted Offer,Positive Experience,,The interview process was very typical. I received a call and had an interview with personnel. They called me and then had me come in for a second interview with a department and assistant manager.,Interview,What is a difficult situation that you resolved? Â  Answer Question
"Aug 12, 2019",Anonymous Employee,Customer Service Representative Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Walmart.,Interview,Are available to work weekends? Â  Answer Question
"Aug 11, 2019","Anonymous Employee in Columbia, SC",Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied through an employee referral. I interviewed at Walmart (Columbia, SC).",Interview,How do your feel about working in a fast paced environment? Â  1 Answer
"Aug 11, 2019",Anonymous Interview Candidate,Human Resources Leader Interview,No Offer,Negative Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Walmart.,Interview,Scenario Questions Â  Answer Question
"Aug 7, 2019",Anonymous Employee,Assistant Store Manager Trainee Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 5 weeks. I interviewed at Walmart.,Interview,Have you interpreted data from reports and what changes did you make (something along these lines). Â  1 Answer
"Aug 9, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,the interview was brief and was easy to answer questions. I knew the answer to many of the questions and the people were really nice. The culture is great.,Interview,Why do you want to work here Â  Answer Question
"Aug 5, 2019","Anonymous Employee in Chicago, IL",Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Chicago, IL).",Interview,How much did the company earn in sales the previous year? Â  1 Answer
"Aug 5, 2019",Anonymous Interview Candidate,Category Specialist Interview,No Offer,Positive Experience,Average Interview,I applied through college or university. I interviewed at Walmart.,Application,"Walk me through your resume, case studies about the site Â  Answer Question"
"Aug 1, 2019",Anonymous Employee,CSR2 Interview,Accepted Offer,Positive Experience,Average Interview,I did 2 interviews 1 phone and one in face both were great and way to get on no drug test aberything else was easy just regular interview questions plus the phone lady tells you what they will ask and they typing test lady helps you also if they think you are a god fit,Application,About the time I was at my old jobs Â  2 Answers
"Aug 1, 2019",Anonymous Interview Candidate,Supply Chain Manager Interview,No Offer,Positive Experience,Difficult Interview,"Panel Interview with multiple people on the other side of the table. Took turns asking questions. Read from a document that everyone had with my resume. Saved time at the end for me to ask them questions, specifically about the role and what to expect.",Application,Why do you run reports Â  1 Answer
"Aug 29, 2019","Anonymous Interview Candidate in Reno, NV",HR Manager Interview,Declined Offer,Positive Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Reno, NV) in August 2019.",Application,Do I work best on my own or as a team? Â  1 Answer
"Aug 7, 2019","Anonymous Interview Candidate in New York, NY",Senior Software Engineer Interview,No Offer,Neutral Experience,Average Interview,"I applied through a recruiter. The process took 1 day. I interviewed at Walmart (New York, NY) in August 2019.",Application,Max sum of two number from stream of data Â  Answer Question
"Sep 18, 2019","Anonymous Employee in Avon, IN",Asset Protection Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 days. I interviewed at Walmart (Avon, IN) in August 2019.",Application,In what ways have you shown integrity Â  Answer Question
"Sep 5, 2019","Anonymous Employee in Nampa, ID",Stocker Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Nampa, ID) in August 2019.",Application,Tell me about yourself? Â  Answer Question
"Aug 21, 2019","Anonymous Employee in New York, NY",Sales Associate/Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through other source. The process took 3+ weeks. I interviewed at Walmart (New York, NY) in August 2019.",Application,What selfless deeds have you done for others in the workplace or out Â  Answer Question
"Aug 29, 2019","Anonymous Employee in Tyler, TX",Overnight Stocker Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at Walmart (Tyler, TX) in August 2019.",Application,Tell me about yourself? Tell me about a time you went out of your way to help someone at work or in your personal life. Â  Answer Question
"Sep 22, 2019","Anonymous Employee in Seymour, IN",Personal Shopper Interview,Accepted Offer,Negative Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Seymour, IN) in August 2019.",Application,Why do you want to work for Walmart. Â  Answer Question
"Aug 31, 2019","Anonymous Employee in Burlington, NJ",Truck Unloader Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1+ week. I interviewed at Walmart (Burlington, NJ) in August 2019.",Application,What are you looking for out of this job? Â  Answer Question
"Aug 16, 2019","Anonymous Interview Candidate in Bentonville, AR",Senior Manager II Interview,No Offer,Neutral Experience,Average Interview,"I applied through a recruiter. The process took 4 weeks. I interviewed at Walmart (Bentonville, AR) in August 2019.",Application,"Behavioral Questions: tell me about a time (conflict resolution, influencing others, improving processes) Â  Answer Question"
"Sep 5, 2019","Anonymous Employee in Fort Worth, TX",Senior Resolution Specialist Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied through a recruiter. The process took 4 days. I interviewed at Walmart (Fort Worth, TX) in August 2019.",Application,Whatâs the angriest call youâve had? Â  Answer Question
"Aug 28, 2019","Anonymous Interview Candidate in San Francisco, CA",Compliance Operations Manager Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at Walmart (San Francisco, CA) in August 2019.",Application,Tell me about your resume Â  1 Answer
"Nov 22, 2019","Anonymous Employee in Staunton, VA",Stocker Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. I interviewed at Walmart (Staunton, VA) in August 2019.",Application,Would I be able to work the hours that I listed on my application. Â  Answer Question
"Feb 25, 2020","Anonymous Employee in North Kingstown, RI",Front End Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at Walmart (North Kingstown, RI) in August 2019.",Application,What would you do if someone needed help with something? Â  Answer Question
"Oct 30, 2019","Anonymous Employee in Cleveland, OH",Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Cleveland, OH) in August 2019.",Application,Why do you want to work for Walmart? Â  Answer Question
"Mar 4, 2020","Anonymous Employee in Auburn, ME",Support Manager Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through other source. The process took 3 days. I interviewed at Walmart (Auburn, ME) in August 2019.",Application,Describe a time you went above and beyond for customer service Â  Answer Question
"Mar 1, 2020","Anonymous Employee in Albuquerque, NM",Fresh Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Albuquerque, NM) in August 2019.",Application,Do you have any experience working with food? Â  Answer Question
"Dec 14, 2019","Anonymous Employee in Maumelle, AR",CAP Team Member Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Maumelle, AR) in August 2019.",Application,Are you currently in school? Â  1 Answer
"Jul 24, 2019","Anonymous Interview Candidate in Parker, CO",People Lead Interview,No Offer,Negative Experience,Easy Interview,"I applied online. I interviewed at Walmart (Parker, CO).",Application,Are you interested in a part time associate position? Â  Answer Question
"Jul 25, 2019",Anonymous Employee,Loader Interview,Accepted Offer,Positive Experience,Easy Interview,Very easy process. Pretty basic nothing extraordinary and not really of much pressure. Basicly just show up and youre golden. Play nice and youll get far and as long you dont have any serious issues with prior employers there should be no issues.,Application,Last jobs? Â  Answer Question
"Jul 24, 2019","Anonymous Interview Candidate in Dover, DE",Area Manager Interview,Declined Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 weeks. I interviewed at Walmart (Dover, DE).",Application,Name a time when you were tasked with resolving an internal conflict and explain how toy resolved it. Â  Answer Question
"Jul 23, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,How do you deal with stress? Â  1 Answer
"Jul 22, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Why do you want to work here? Â  Answer Question
"Jul 22, 2019",Anonymous Employee,Sales Associate/Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,How have you gone above and beyond for a customer? Â  Answer Question
"Jul 21, 2019",Anonymous Interview Candidate,Associate Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at Walmart.,Application,Tell me about a time when you had multiple competing tasks and how you prioritized them? Â  Answer Question
"Jul 19, 2019",Anonymous Interview Candidate,Category Specialist Interview,No Offer,Neutral Experience,Difficult Interview,"A recruiter reached out to me in LinkedIn. First I had a phone interview. After the phone interview, I had to play an interactive game online. I then had 3 in-person interviews.",Application,"Why do you want to work at Walmart, and what do you know about us? Â  Answer Question"
"Jul 18, 2019","Anonymous Employee in Greensboro, NC",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at Walmart (Greensboro, NC).",Application,Why do you think this position is a good fit for you? Â  1 Answer
"Jul 18, 2019",Anonymous Employee,Finance Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Walmart.,Application,Topical interview questions Â  Answer Question
"Jul 18, 2019",Anonymous Employee,Apperal Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. I interviewed at Walmart.,Application,Tell me about a time when you provided excellent customer service. Â  Answer Question
"Jul 16, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at Walmart.,Application,What was the one thing you did to make customer happy. Â  1 Answer
"Jul 14, 2019","Anonymous Employee in Pass Christian, MS",Stocker Interview,Accepted Offer,Positive Experience,Easy Interview,I didnât have to answer any questions cause I got then questions spot on when I filled out app. It was very quick and very easy. They were nice,Application,They didnât ask me anything Â  Answer Question
"Jul 13, 2019",Anonymous Employee,Department Manager Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through other source. I interviewed at Walmart.,Application,Describe a time you handled an upset customer Â  Answer Question
"Jul 12, 2019",Anonymous Employee,Sales Associate/Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at Walmart.,Application,"Tell me about yourself.
Will you have guaranteed transportation? Â  Answer Question"
"Jul 10, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Neutral Experience,,Easy well thought. Three managers come and interview separately ask u a few questions. Mainly if u have an interview you have the job. They will also show you around the store,Application,
"Jul 9, 2019",Anonymous Employee,Stocker Interview,Accepted Offer,Negative Experience,Easy Interview,I applied online. The process took 4 days. I interviewed at Walmart.,Application,Tell me one time where you went above and beyond for a customer or coworker Â  Answer Question
"Jul 7, 2019",Anonymous Employee,Front End Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took a week. I interviewed at Walmart.,Application,What made you apply here Â  Answer Question
"Jul 7, 2019",Anonymous Interview Candidate,Internship Interview,No Offer,Positive Experience,Difficult Interview,I applied online. The process took 2 weeks. I interviewed at Walmart.,Application,Basics of SQL Â  Answer Question
"Jul 6, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4 days. I interviewed at Walmart.,Application,What hours can you work? Â  Answer Question
"Jul 4, 2019",Anonymous Employee,Department Manager Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,Tell me about a time you went above and beyond for a customer. Â  Answer Question
"Jul 3, 2019",Anonymous Employee,Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at Walmart.,Application,how are you Â  1 Answer
"Aug 20, 2019","Anonymous Employee in Overland Park, KS",Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at Walmart (Overland Park, KS) in July 2019.",Application,what would you do if a co-worker had an issue with you? Â  1 Answer
"Jul 2, 2019","Anonymous Interview Candidate in Florissant, MO",Stock Associate Interview,Declined Offer,Negative Experience,Difficult Interview,"I applied online. I interviewed at Walmart (Florissant, MO) in July 2019.",Application,No real questions because the associate at HR didn't ask me to leave my name or phone number. All she said was the HM was out and to call tomorrow. Then hung up on me. Â  1 Answer
"Jul 18, 2019","Anonymous Employee in Baltimore, MD",Cashier Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1 day. I interviewed at Walmart (Baltimore, MD) in July 2019.",Application,Why have you come to Walmart? Â  Answer Question
