Date,Location,Job,Offer_Decision,Experience,Interview_Diff,Application_Text,Interview_Text,InterviewQs
"Jul 15, 2019",Anonymous Employee,Sales Floor Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at NIKE.,Application,what does sports mean to you Â  Answer Question
"Jul 12, 2019","Anonymous Employee in Orlando, FL",Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at NIKE (Orlando, FL) in March 2018.",Application,Favorite sport and why Â  1 Answer
"Jul 10, 2019",Anonymous Employee,Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at NIKE.,Application,Why do you want this job? Â  Answer Question
"Jul 9, 2019",Anonymous Employee,Seasonal Sales Associate Interview,Accepted Offer,Negative Experience,Easy Interview,I applied through an employee referral. The process took 2 weeks. I interviewed at NIKE.,Application,What my availability looks like? Â  1 Answer
"Jul 9, 2019",Anonymous Employee,Nike Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,"a group interview, pretty fun and light spirited. be yourself and show your personality. a normal retail job but it is for nike so its a great opportunity to learn about the brand and you will fall in love.",Application,name a situation you were thrown into unexpectedly and had a desirable outcome. Â  1 Answer
"Jul 8, 2019","Anonymous Employee in London, England (UK)",Nike Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at NIKE (London, England (UK)) in March 2017.",Application,Whatâs your favourite Nike product Â  1 Answer
"Jul 5, 2019",Anonymous Employee,Assistente Administrativo Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through an employee referral. I interviewed at NIKE.,Application,VocÃª gosta de esportes? Qual pratica e com qual frequÃªncia ( essa pergunta Ã© default) Â  1 Answer
"Jul 4, 2019",Anonymous Interview Candidate in Singapore (Singapore),Sales Associate Interview,No Offer,Positive Experience,Easy Interview,I applied through a staffing agency. The process took 5 days. I interviewed at NIKE (Singapore (Singapore)) in June 2019.,Application,Why do you want to be a sales associate? Â  Answer Question
"Jun 28, 2019","Anonymous Employee in Glassboro, NJ",Sales Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at NIKE (Glassboro, NJ) in June 2019.",Application,Why Nike Â  Answer Question
"Jun 26, 2019","Anonymous Employee in Los Angeles, CA",Nike Athlete Part Time Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 6 weeks. I interviewed at NIKE (Los Angeles, CA) in June 2019.",Application,why is innovation important? Â  Answer Question
"Jun 25, 2019",Anonymous Employee in Talange (France),Seller Interview,Accepted Offer,Positive Experience,Average Interview,I applied in-person. The process took 1 day. I interviewed at NIKE (Talange (France)) in April 2018.,Application,"Tell me about yourself, why NIke Â  Answer Question"
"Jun 22, 2019","Anonymous Interview Candidate in Belfast, Northern Ireland (UK)",Sales Assistant Interview,No Offer,Negative Experience,Average Interview,"I applied through a staffing agency. The process took a week. I interviewed at NIKE (Belfast, Northern Ireland (UK)) in September 2015.",Application,What was a sporting event in history that made you feel inspired? Â  Answer Question
"Jun 22, 2019",Anonymous Employee,Seasonal Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 weeks. I interviewed at NIKE.,Application,Name a time you worked on a team and describe your experience Â  Answer Question
"Jun 21, 2019",Anonymous Interview Candidate,Material Developer Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at NIKE in February 2019.,Application,Describe your experience and how it relates to this position Â  Answer Question
"Jun 20, 2019","Anonymous Employee in Laredo, TX",PT Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 days. I interviewed at NIKE (Laredo, TX) in February 2017.",Application,What are some scenarios where you displayed leadership skills. Â  1 Answer
"Jun 20, 2019","Anonymous Employee in London, England (UK)",Marketing Interview,Accepted Offer,Positive Experience,Average Interview,It has good envirnment inside and with compatible with candidate with no preseure..overall good experince to join this is like dream comr trur....and i think everyone show that positivity in it,Application,what is your name Â  Answer Question
"Jun 19, 2019",Anonymous Interview Candidate in Paris (France),Marketplace development intern Interview,Declined Offer,Positive Experience,Difficult Interview,I applied online. The process took 2+ months. I interviewed at NIKE (Paris (France)) in June 2019.,Application,(Hirevue) : Tell us about yourself Â  1 Answer
"Jun 12, 2019",Anonymous Employee,Retail Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 2 days. I interviewed at NIKE in March 2015.,Application,Why do you want to work here? Â  Answer Question
"Jun 10, 2019",Anonymous Interview Candidate,"Director, Strategy Management Interview",No Offer,Negative Experience,Average Interview,I applied through a recruiter. I interviewed at NIKE.,Application,Describe experience working in matrixed organization Â  Answer Question
"Jun 10, 2019",Anonymous Interview Candidate,Test Engineer Interview,No Offer,Positive Experience,Average Interview,The interview was well organized and they don't take a long time to get back to you. The environment is very welcoming and I didn't feel stressed at all,Application,"Give me an example of you explaining something technical to a non r
Technical audience Â  Answer Question"
"Jun 9, 2019","Anonymous Interview Candidate in Beaverton, OR",Manager Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 2+ months. I interviewed at NIKE (Beaverton, OR) in May 2018.",Application,They asked common behavioral based questions based on the company values. Â  Answer Question
"Jun 7, 2019","Anonymous Interview Candidate in London, England (UK)",PHP Developer Interview Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 4 days. I interviewed at NIKE (London, England (UK)) in April 2019.",Application,sort a array of objects based on one of the properties of the array. Â  Answer Question
"Jun 5, 2019","Anonymous Interview Candidate in Portland, OR",Production Supervisor Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 2 days. I interviewed at NIKE (Portland, OR) in March 2019.",Application,Where did you work before. Â  Answer Question
"Jun 5, 2019","Anonymous Employee in Eugene, OR",Athlete Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 1+ week. I interviewed at NIKE (Eugene, OR) in February 2017.",Application,A task you had to overcome in your work or athletic life Â  Answer Question
"Jun 5, 2019","Anonymous Interview Candidate in Portland, OR",Associate Product Manager Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 2 weeks. I interviewed at NIKE (Portland, OR) in February 2019.",Application,Why Nike? What do you like about the company? If you could pick one line to work with what would it be and why? Â  Answer Question
"Jun 5, 2019",Anonymous Employee,Data Scientist Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 6 weeks. I interviewed at NIKE in October 2017.,Application,What kind of data do you want to work on after you get in Nike Â  Answer Question
"Jun 5, 2019",Anonymous Employee in Santiago (Chile),Key Accounts Manager Interview,Accepted Offer,Negative Experience,Easy Interview,I applied through an employee referral. The process took 4+ weeks. I interviewed at NIKE (Santiago (Chile)) in January 2018.,Application,"How was your last role?

Technical skills Â  Answer Question"
"Jun 4, 2019","Anonymous Interview Candidate in Torrance, CA",Commercial Finance Reporting Analytics Director Interview,No Offer,Negative Experience,Average Interview,"I applied online. The process took 7+ weeks. I interviewed at NIKE (Torrance, CA) in October 2018.",Application,Tell me about a time when you had to deal with an employee who was under performing. How did you handle the situation? Â  Answer Question
"Jun 1, 2019","Anonymous Interview Candidate in Remote, OR",Intern Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 1+ week. I interviewed at NIKE (Remote, OR) in January 2019.",Application,"Walk us through your previous work experience.
What can you bring to our organization? Â  Answer Question"
"May 31, 2019",Anonymous Employee in Contagem (Brazil),Auxiliar De Loja Aprendiz Interview,Accepted Offer,Positive Experience,Average Interview,I applied through a staffing agency. I interviewed at NIKE (Contagem (Brazil)).,Application,Porque eu queria trabalhar na Nike Â  Answer Question
"May 31, 2019",Anonymous Interview Candidate,Senior Retail Planner Interview,No Offer,Positive Experience,Average Interview,"Had an initial recruiter call, then a phone interview with hiring manager, followed by four 45 minute on-campus interviews. I was asked mostly behavioral questions. It was a very exhausting day.",Application,How would your best friend describe you? Â  Answer Question
"May 23, 2019","Anonymous Interview Candidate in Boston, MA",Retail Associate Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 5 days. I interviewed at NIKE (Boston, MA) in May 2019.",Application,What is your availability for the seasonal position? Â  1 Answer
"May 22, 2019",Anonymous Employee,Brand Planning and Operations Specialist Interview,Accepted Offer,Neutral Experience,Average Interview,I applied through an employee referral. The process took 5 weeks. I interviewed at NIKE.,Application,What experience do you have in driving brand strategy and cross-functional alignment. Â  Answer Question
"May 22, 2019",Anonymous Employee,Process Engineer Interview,Accepted Offer,Positive Experience,Easy Interview,The process took over 2 months and later got invited to an onsite interview. Where the interview was easy and I did well. I was offered a position and took it.,Interview,Tell me about yourself Â  Answer Question
"May 15, 2019","Anonymous Employee in Beaverton, OR",Logistics Analyst Interview,Accepted Offer,Neutral Experience,Difficult Interview,"I applied through an employee referral. The process took 4 weeks. I interviewed at NIKE (Beaverton, OR) in December 2018.",Interview,Name a time when you had to work with cross functional business partners to attain a common goal. Â  1 Answer
"May 14, 2019","Anonymous Employee in SÃ£o Paulo, SÃ£o Paulo (Brazil)",Assistente De Loja I Interview,Accepted Offer,Neutral Experience,Average Interview,"I applied online. The process took 4+ weeks. I interviewed at NIKE (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Interview,Por que o sÃ­mbolo da Nike tÃªm esse formato? Â  1 Answer
"May 11, 2019",Anonymous Interview Candidate,Human Resources Interview,No Offer,Negative Experience,,"I've applied through their official website, got a confirmation via email that they would receive a feedback of my application once they checked my documents. After that I never heard back from them, not even a standard email saying that I wasn't chosen. I reached out to the RH manager via LinkedIn and was completely ignored.",Interview,Never got a feedback from them. Â  Answer Question
"May 6, 2019",Anonymous Employee,Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at NIKE.,Interview,"A lot of questions about team work and how you would handle issues within a team, how you can lead and if you know how/when to follow. Â  Answer Question"
"Apr 30, 2019","Anonymous Interview Candidate in Seattle, WA",Software Engineer Interview,No Offer,Positive Experience,Easy Interview,"I applied through college or university. The process took 5 days. I interviewed at NIKE (Seattle, WA) in January 2019.",Interview,"Asked me about specific questions, just behevioral. Very big emphasis on react and javascript. NodeJS was a big thing for them as well. They also had just a single round. They require to move to beaverton oregon where they are located. Â  Answer Question"
"Apr 30, 2019",Anonymous Interview Candidate,Senior Product Manager Interview,No Offer,Negative Experience,Average Interview,I applied in-person. I interviewed at NIKE.,Interview,What would you bring/add to the team? Â  Answer Question
"Apr 20, 2019",Anonymous Interview Candidate,Marketing Coordinator Interview,No Offer,Positive Experience,,I applied in-person. I interviewed at NIKE in April 2015.,Interview,What inspires you most about Nike? Â  1 Answer
"Apr 19, 2019","Anonymous Employee in New York, NY","Vice President, CFO Interview",Accepted Offer,Positive Experience,Easy Interview,"I applied in-person. The process took 2 days. I interviewed at NIKE (New York, NY) in January 2015.",Interview,All questions were informal as it was for a very high level career Â  Answer Question
"Apr 17, 2019","Anonymous Employee in Estero, FL",Seasonal Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 4 days. I interviewed at NIKE (Estero, FL) in April 2019.",Interview,They asked questions regular interview questions. Â  Answer Question
"Apr 16, 2019",Anonymous Interview Candidate,Solution Owner Interview,No Offer,Neutral Experience,,"Interviews were through consulting company - third round was with Direct Manager online video. Interview was only an hour, however, it became clear during the interview that the Manager hadn't yet decided which skills were most valuable to the project. Manager ended up re-profiling the project's requirements and I was no longer suitable.",Interview,Describe a situation where you've disagreed with your direct manager and how you dealt with it. Â  1 Answer
"Apr 13, 2019","Anonymous Interview Candidate in Portland, OR",Android Developer Interview,No Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 4 days. I interviewed at NIKE (Portland, OR).",Interview,Describe your experience/issues you've had with threading. Â  Answer Question
"Apr 12, 2019","Anonymous Employee in Gurnee, IL",Seasonal Athlete Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at NIKE (Gurnee, IL) in December 2018.",Interview,Describe a time you faced a challenge and had to think on your feet. Â  Answer Question
"Apr 12, 2019","Anonymous Interview Candidate in Portland, OR",Data Scientist Interview,No Offer,Positive Experience,Average Interview,"I applied through other source. The process took 3 weeks. I interviewed at NIKE (Portland, OR) in May 2018.",Interview,"Tree, Cluster Â  Answer Question"
"Apr 11, 2019",Anonymous Employee in Paris (France),Nike Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 3 weeks. I interviewed at NIKE (Paris (France)) in November 2018.,Interview,Pourquoi Nike ? Â  Answer Question
"Apr 10, 2019",Anonymous Interview Candidate,Paralegal Interview,Declined Offer,Negative Experience,Difficult Interview,I applied online. The process took 4+ months. I interviewed at NIKE.,Interview,What's your favorite piece of Nike gear? Â  1 Answer
"Apr 10, 2019",Anonymous Interview Candidate,Director of Accounting Interview,No Offer,Negative Experience,Easy Interview,I applied through other source. I interviewed at NIKE in March 2019.,Interview,
"Apr 10, 2019","Anonymous Interview Candidate in London, England (UK)",Brand and Marketing Intersnhip Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 5+ months. I interviewed at NIKE (London, England (UK)).",Interview,"Tell me of a time you showed integrity?
How did you use communication to approach a difficult situation? Â  Answer Question"
"Apr 8, 2019",Anonymous Employee,Nike Athlete Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at NIKE in October 2018.,Interview,What would you do if a customer said they felt uncomfortable around men? Â  1 Answer
"Apr 8, 2019","Anonymous Interview Candidate in Beaverton, OR",Automation Engineer Interview,No Offer,Negative Experience,Easy Interview,"I applied through an employee referral. The process took 4+ weeks. I interviewed at NIKE (Beaverton, OR) in March 2019.",Interview,Tell me about your work experience. Â  1 Answer
"Apr 8, 2019","Anonymous Interview Candidate in Beaverton, OR",QA Automation Engineer Interview,No Offer,Negative Experience,Easy Interview,"I applied online. The process took 4+ weeks. I interviewed at NIKE (Beaverton, OR) in March 2019.",Application,Tell me about yourself. Â  1 Answer
"Apr 5, 2019","Anonymous Employee in Beaverton, OR",Project Coordinator Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied in-person. The process took 2 weeks. I interviewed at NIKE (Beaverton, OR) in January 2016.",Application,Why do you want to work at Nike? Â  Answer Question
"Apr 4, 2019","Anonymous Interview Candidate in Beaverton, OR",Design Engineer Interview,No Offer,Positive Experience,Easy Interview,"I applied online. The process took 2+ months. I interviewed at NIKE (Beaverton, OR) in February 2019.",Application,There was an actual packet of problems the engineers had faced. They asked me to walk through the problems and describe how I would solve them so they could understand my thought processes. Â  Answer Question
"Apr 4, 2019","Anonymous Interview Candidate in Chicago, IL",Customer Service Representative Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 3 weeks. I interviewed at NIKE (Chicago, IL) in March 2019.",Application,what is your experience? Â  1 Answer
"Apr 1, 2019","Anonymous Employee in Beaverton, OR",Project Manager Interview,Accepted Offer,Positive Experience,Average Interview,"The process took 3 days. I interviewed at NIKE (Beaverton, OR).",Application,"Strength, weakness, experience Â  Answer Question"
"Mar 31, 2019","Anonymous Employee in Los Angeles, CA",Nike Athlete Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through college or university. The process took 2 weeks. I interviewed at NIKE (Los Angeles, CA) in October 2018.",Application,Tell me about a time you had to use team work. Â  Answer Question
"Mar 27, 2019","Anonymous Employee in Santa Clarita, CA",AHC Interview,Accepted Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 2 weeks. I interviewed at NIKE (Santa Clarita, CA) in September 2018.",Application,Questions are all based on your experience of what you have done not what you would do. tell me about a time you had to coach an employee on poor performance? Â  1 Answer
"Mar 25, 2019","Anonymous Employee in Tilton, NH",Athelete Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at NIKE (Tilton, NH).",Application,Name a time where you had a conflict with a teammate? Â  Answer Question
"Mar 24, 2019",Anonymous Interview Candidate,Accounting Manager Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at NIKE.,Application,Tell me about a time where unrealistic expectations were put on you and how you dealt with that. Â  1 Answer
"Mar 23, 2019","Anonymous Interview Candidate in Dumfries, Scotland (UK)",Assistant Manager Interview,Declined Offer,Positive Experience,Average Interview,"I applied through a staffing agency. The process took 6 weeks. I interviewed at NIKE (Dumfries, Scotland (UK)) in June 2018.",Application,Why did I want to work for Nike? What could I bring to their company? Â  Answer Question
"Mar 23, 2019",Anonymous Interview Candidate,Intern Interview,No Offer,Positive Experience,Average Interview,I applied online. The process took a week. I interviewed at NIKE in February 2019.,Application,My experiences Â  Answer Question
"Mar 21, 2019","Anonymous Employee in Edinburgh, Scotland (UK)",Nike Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 1+ week. I interviewed at NIKE (Edinburgh, Scotland (UK)) in March 2019.",Application,How do you feel you could contribute to this store? Â  Answer Question
"Mar 18, 2019","Anonymous Employee in New York, NY",Sales Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at NIKE (New York, NY) in May 2015.",Application,Why Nike? Â  Answer Question
"Mar 18, 2019",Anonymous Interview Candidate in The Hague (Netherlands),Intern Interview,No Offer,Neutral Experience,Average Interview,I applied through college or university. The process took 2 weeks. I interviewed at NIKE (The Hague (Netherlands)) in January 2019.,Application,Why Nike? Â  Answer Question
"Mar 15, 2019",Anonymous Interview Candidate,Internship Interview,Declined Offer,Positive Experience,Easy Interview,I applied online. The process took 1 day. I interviewed at NIKE in March 2019.,Application,"About knowledge on analytical tools, and also about the experience Â  Answer Question"
"Mar 15, 2019",Anonymous Interview Candidate,Intermediate Software Engineer Interview,No Offer,Positive Experience,,I applied online. The process took 6 weeks. I interviewed at NIKE.,Application,"They told me they were looking for someone long term and went off a laundry list of questions. Nothing technical, no white board, just personality and working questions Â  Answer Question"
"Mar 14, 2019",Anonymous Employee in Milan (Italy),Demand Planner Analyst Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 3+ months. I interviewed at NIKE (Milan (Italy)) in November 2017.,Application,Why Nike? Â  Answer Question
"Mar 13, 2019","Anonymous Interview Candidate in SÃ£o Paulo, SÃ£o Paulo (Brazil)",ESTÃGIO Interview,No Offer,Positive Experience,Difficult Interview,"I applied online. The process took 4+ weeks. I interviewed at NIKE (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Application,Ja participou de alguma atividade de voluntariado ? Â  1 Answer
"Mar 7, 2019","Anonymous Interview Candidate in London, England (UK)",Accounting Team Leader Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 3+ months. I interviewed at NIKE (London, England (UK)) in March 2019.",Application,Why Nike? what Sports you into? strengths weakenesses etc Â  Answer Question
"Mar 7, 2019",Anonymous Interview Candidate in Amsterdam (Netherlands),Project Manager Interview,Declined Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at NIKE (Amsterdam (Netherlands)) in January 2019.,Application,What is your previous experience? Â  1 Answer
"Mar 6, 2019",Anonymous Employee,Release Engineer Interview,Accepted Offer,Positive Experience,Easy Interview,I applied in-person. The process took 2+ weeks. I interviewed at NIKE in September 2016.,Application,not much questions at all general questions about old work and your nature of answering questionstion on how u deal with new work.not much questions at all general questions about old work and your nature of answering questionstion on how u deal with new work Â  Answer Question
"Mar 4, 2019","Anonymous Employee in Beaverton, OR",Customer Service Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 3 weeks. I interviewed at NIKE (Beaverton, OR) in October 2018.",Application,What is your favorite sporting moment? Â  Answer Question
"Feb 28, 2019",Anonymous Employee in Paris (France),Stagiaire Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 2+ weeks. I interviewed at NIKE (Paris (France)) in May 2018.,Application,Quels sont vos principales qualitÃ©s? Â  Answer Question
"Feb 26, 2019",Anonymous Interview Candidate in Singapore (Singapore),Corporate Support Specialist Interview,Declined Offer,Positive Experience,Average Interview,I applied online. The process took a week. I interviewed at NIKE (Singapore (Singapore)) in February 2019.,Application,"One technical question on handling situations, one role play question. Â  1 Answer"
"Feb 24, 2019",Anonymous Employee in Rio de Janeiro (Brazil),Assistente Administrativo Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. I interviewed at NIKE (Rio de Janeiro (Brazil)).,Application,
"Feb 21, 2019",Anonymous Employee,PM Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through college or university. The process took 2+ months. I interviewed at NIKE in January 2017.,Application,What is a lesson you learned from failure Â  Answer Question
"Feb 20, 2019","Anonymous Interview Candidate in Beaverton, OR",Lead Product Owner Interview,No Offer,Negative Experience,Difficult Interview,"I applied online. The process took 5+ months. I interviewed at NIKE (Beaverton, OR) in February 2019.",Application,"Regarding previous projects, regular product owning skill questions Â  1 Answer"
"Feb 20, 2019",Anonymous Employee in Hong Kong (Hong Kong),Sales Assistant Interview,Accepted Offer,Positive Experience,Easy Interview,I applied through a recruiter. The process took 1 day. I interviewed at NIKE (Hong Kong (Hong Kong)) in August 2018.,Application,Could i work flexibly? Â  Answer Question
"Feb 20, 2019","Anonymous Interview Candidate in Beaverton, OR",Platform Product Owner Interview,No Offer,Negative Experience,Average Interview,"I applied through an employee referral. The process took 4 weeks. I interviewed at NIKE (Beaverton, OR) in July 2018.",Application,Please tell us about our product stack implementation (they had not gone into any details ahead of this question) Â  Answer Question
"Feb 17, 2019",Anonymous Interview Candidate in Athens (Greece),Sales Associate Interview,Declined Offer,Negative Experience,Average Interview,I applied online. I interviewed at NIKE (Athens (Greece)) in March 2018.,Application,where do you buy clothes and why? Â  Answer Question
"Feb 13, 2019","Anonymous Employee in Seattle, WA",Part Time Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at NIKE (Seattle, WA) in July 2016.",Application,Tell us about a time where you dealt with conflict between yourself and someone you worked with. Â  Answer Question
"Feb 12, 2019",Anonymous Interview Candidate,Supply Chain Interview,No Offer,Neutral Experience,Average Interview,I applied online. I interviewed at NIKE in October 2018.,Application,What makes you Nike? Â  Answer Question
"Feb 11, 2019",Anonymous Interview Candidate,Analyst Interview,Declined Offer,Negative Experience,Easy Interview,I applied online. The process took 3 days. I interviewed at NIKE in January 2019.,Application,can you work under pressure Â  Answer Question
"Feb 11, 2019",Anonymous Interview Candidate in Canberra (Australia),Sales Associate Interview,Declined Offer,Positive Experience,Average Interview,I applied online. The process took 2 weeks. I interviewed at NIKE (Canberra (Australia)) in February 2019.,Application,Name a time when you taught yourself a new skill that you didn't necessarily need to know? Â  Answer Question
"Feb 9, 2019",Anonymous Interview Candidate,Global Consumer Services Interview,No Offer,Positive Experience,Easy Interview,"I had a phone interview with a recruiter and a virtual interview with HR. The question is basic and if you are well-prepared, you will be fine. The interviewer is nice and friendly. Just behave yourself and be confident.",Application,Why Nike? Â  Answer Question
"Feb 7, 2019","Anonymous Employee in New York, NY",Visual Athlete Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at NIKE (New York, NY) in August 2018.",Application,When was a time you had to think fast and resolve an issue under a certain time constraint? Â  Answer Question
"Jan 30, 2019",Anonymous Employee,Program Analyst Interview,Accepted Offer,Positive Experience,Easy Interview,"Very conversational. There were a few overarching questions about how you learn, how would you approach a difficult challenge if you weren't sure where to start on a problem, but overall it felt like they just wanted to feel out my personality.",Application,Why Nike and this role? Â  Answer Question
"Jan 30, 2019",Anonymous Employee,Athlete Interview,Accepted Offer,Positive Experience,Average Interview,I applied online. The process took 1 day. I interviewed at NIKE.,Application,Why work at Nike Â  Answer Question
"Jan 29, 2019",Anonymous Employee,Athlete Interview,Accepted Offer,Positive Experience,Average Interview,"There was a phone interview, followed by a group interview. The group interviews often happen in the store, with the candidates typically having the time to browse the store and get a feel for the environment.",Application,What do you know about Nike as a company? Â  Answer Question
"Jan 29, 2019",Anonymous Interview Candidate,Internship Interview,No Offer,Negative Experience,Easy Interview,I applied online. I interviewed at NIKE in January 2019.,Application,Tell me about yourself Â  1 Answer
"Jan 29, 2019",Anonymous Employee in Rio de Janeiro (Brazil),Auxiliar De Vendas Interview,Accepted Offer,Positive Experience,Average Interview,I applied through a staffing agency. I interviewed at NIKE (Rio de Janeiro (Brazil)).,Application,falar sobre mim e experiencias Â  1 Answer
"Jan 28, 2019",Anonymous Employee,Nike Athlete Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. The process took 4+ weeks. I interviewed at NIKE.,Application,Why NIKE Â  Answer Question
"Jan 28, 2019","Anonymous Employee in Toronto, ON (Canada)",Sales Associate Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. The process took a week. I interviewed at NIKE (Toronto, ON (Canada)) in June 2018.",Application,"What is your strengths and weaknesses?
Different customer service scenarios
Why should we hire you? Â  Answer Question"
"Jan 25, 2019","Anonymous Employee in Atlantic City, NJ",Sales Associate Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 3 weeks. I interviewed at NIKE (Atlantic City, NJ).",Application,Give me a time when you received the best customer service skills? Â  Answer Question
"Jan 21, 2019","Anonymous Employee in Round Rock, TX",Nike Athlete Interview,Accepted Offer,Positive Experience,Average Interview,"I applied online. The process took 4 weeks. I interviewed at NIKE (Round Rock, TX) in April 2015.",Application,Name a time you had to make a difficult decision while at work and how did you handle it Â  1 Answer
"Jan 17, 2019","Anonymous Employee in New York, NY",Marketing Director Interview,Accepted Offer,Positive Experience,Easy Interview,"I applied online. I interviewed at NIKE (New York, NY) in January 2015.",Application,Why I wanted to work with them Â  Answer Question
"Jan 16, 2019","Anonymous Employee in New York, NY",Sales Associate Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied through an employee referral. The process took 1 day. I interviewed at NIKE (New York, NY) in January 2017.",Application,Why are you qualified for this job Â  Answer Question
"Jan 7, 2019","Anonymous Interview Candidate in Mississauga, ON (Canada)",Part Time Crew Member Interview,No Offer,Neutral Experience,Average Interview,"I applied online. The process took 5 days. I interviewed at NIKE (Mississauga, ON (Canada)) in November 2018.",Application,Why Nike Â  Answer Question
"Jan 6, 2019",Anonymous Employee,Intern Interview,Accepted Offer,Positive Experience,Easy Interview,I applied online. I interviewed at NIKE in May 2018.,Application,Tell me about a time when you worked well in a group? Â  Answer Question
"Jan 2, 2019","Anonymous Employee in Savannah, GA",Sales Interview,Accepted Offer,Neutral Experience,Easy Interview,"I applied online. The process took 2 weeks. I interviewed at NIKE (Savannah, GA) in March 2018.",Application,Whatâs the most important thing to you in a work environment? Â  1 Answer
"Dec 30, 2018","Anonymous Employee in Beaverton, OR",Senior Administrative Assistant Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through a recruiter. The process took 2 weeks. I interviewed at NIKE (Beaverton, OR) in January 2017.",Application,"They asked why I wanted to work at Nike, Inc. Â  1 Answer"
"Dec 28, 2018","Anonymous Employee in SÃ£o Paulo, SÃ£o Paulo (Brazil)",Trainee Interview,Accepted Offer,Positive Experience,Average Interview,"I applied through an employee referral. The process took 2+ months. I interviewed at NIKE (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Application,
"Dec 27, 2018","Anonymous Interview Candidate in SÃ£o Paulo, SÃ£o Paulo (Brazil)",Atendimento Interview,No Offer,Positive Experience,Average Interview,"I applied online. The process took 1 day. I interviewed at NIKE (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Application,Seus planos Â  1 Answer
"Dec 23, 2018",Anonymous Interview Candidate,Sales Associate Interview,Declined Offer,Negative Experience,Difficult Interview,Group interview. Not what you would expect from a known brand like Nike. All sorts of people interview so it puts those that have little to no retail experience in a position of inferiority.,Application,Describe experience... Â  Answer Question
"Dec 22, 2018","Anonymous Employee in SÃ£o Paulo, SÃ£o Paulo (Brazil)",EstagiÃ¡rio Interview,Accepted Offer,Positive Experience,Difficult Interview,"I applied online. The process took 3+ months. I interviewed at NIKE (SÃ£o Paulo, SÃ£o Paulo (Brazil)).",Application,Porque quer trabalhar aqui? Â  1 Answer
